Date Time qo_lc[m3/d] qw_lc[m3/d] qg_lc[m3/d] qo_sc[Sm3/d] qw_sc[Sm3/d] qg_sc[Sm3/d] qo_scnp[Sm3/d] qw_scnp[Sm3/d] qg_scnp[Sm3/d] Fo_lc[%] Fw_lc[%] Fg_lc[%] WLR[%] GVF[%] GLR[m3/m3] BSW[%] GOR[Sm3/Sm3] GOR1[Sm3/Sm3] mo_lc[kg/d] mw_lc[kg/d] mg_lc[kg/d] m_lc[kg/d] mo_sc[kg/d] mw_sc[kg/d] mg_sc[kg/d] Mu_o_lc[cP] Mu_l_lc[cP] Do_lc[g/cm3] Dw_lc[g/cm3] Dg_lc[g/cm3] Dm_lc[g/cm3] Dl_lc[g/cm3] bo[Sm3/m3] bw[Sm3/m3] bg[Sm3/m3] Z Rst[Sm3/Sm3] Rwst[Sm3/Sm3] rgmp[Sm3/Sm3] N32[cps] N81[cps] N356[cps] NTotal[cps] DeadTime[s] SampleTime[s] DPV[mbar] PL[bara] TL[DegC] TAMB[DegC] Dyn_DP[mbar] OperatingPointLE[1/m] OperatingPointHE[1/m] OilPointLE[1/m] OilPointHE[1/m] WaterPointLE[1/m] WaterPointHE[1/m] GasPointLE[1/m] GasPointHE[1/m]
07-May-2014 10:58:26 59.122 0.87008 2908.4 58.658 0.87573 72275 58.658 0.87573 71496 3.3140 0.00078444 96.685 1.4819 97.980 48.995 1.5030 1245.9 1232.6 52337 1135.3 54154 1.0971e+005 51616 1135.3 54772 133.52 135.56 0.88461 1.3048 0.018629 0.047339 0.89087 0.99215 1.0065 24.583 0.94169 13.280 0.026237 0.00000 44283 21913 32560 1.1434e+005 0.071328 1.0000 926.95 21.925 -3.2835 18.703 925.27 1.2139 0.74924 23.576 14.786 171.03 25.100 0.49957 0.33212
07-May-2014 10:59:26 84.052 -0.31509 3039.9 83.378 -0.31714 76449 83.378 -0.31714 75332 4.4962 -0.065724 95.569 -0.32189 97.327 36.995 -0.32671 934.41 921.02 74408 -411.15 57045 1.3259e+005 73368 -411.16 57935 133.41 133.51 0.88459 1.3049 0.018777 0.056860 0.88488 0.99200 1.0065 24.778 0.94120 13.389 0.026305 0.00000 44101 21823 32517 1.1401e+005 0.071099 1.0000 1017.5 22.081 -3.3631 18.694 1005.9 1.3151 0.85567 23.577 14.787 171.04 25.101 0.50386 0.33497
07-May-2014 11:00:26 146.88 -1.4755 3406.6 145.53 -1.4851 89137 145.53 -1.4851 87119 7.2848 -0.044436 92.760 -1.0397 95.937 24.357 -1.0561 633.91 620.08 1.2999e+005 -1925.3 65914 2.0322e+005 1.2806e+005 -1925.4 67550 127.75 127.75 0.88408 1.3048 0.019367 0.081783 0.88408 0.99095 1.0065 25.556 0.93952 13.826 0.027483 0.00000 43291 21568 32230 1.1255e+005 0.070219 1.0000 1394.2 22.754 -3.1186 18.691 1350.7 1.6310 1.0833 23.573 14.784 171.04 25.101 0.51128 0.33990
07-May-2014 11:01:26 118.08 -0.96408 3625.7 116.92 -0.97020 94709 116.92 -0.97020 93080 4.6046 -0.046375 95.442 -0.80957 96.875 32.762 -0.82289 854.78 840.89 1.0444e+005 -1257.8 70451 1.6628e+005 1.0288e+005 -1257.8 71773 120.69 120.69 0.88350 1.3046 0.019455 0.058644 0.88350 0.99021 1.0063 25.672 0.93963 13.894 0.028798 0.00000 44012 21799 32490 1.1386e+005 0.071000 1.0000 1428.7 22.923 -2.3820 18.693 1453.1 1.8938 1.2471 23.558 14.775 171.03 25.100 0.52405 0.34839
07-May-2014 11:02:26 77.862 -0.47495 3430.8 77.141 -0.47795 87427 77.141 -0.47795 86377 3.3221 -0.0068482 96.685 -0.61244 97.792 44.580 -0.62212 1139.5 1125.9 68869 -619.62 65411 1.3154e+005 67880 -619.64 66254 122.50 122.50 0.88369 1.3046 0.019079 0.047715 0.88369 0.99074 1.0063 25.177 0.94078 13.615 0.028312 0.00000 44289 21911 32574 1.1433e+005 0.071309 1.0000 1209.3 22.510 -2.3607 18.682 1218.3 1.4847 0.96987 23.550 14.770 171.01 25.097 0.52220 0.34716
07-May-2014 11:03:26 76.104 -0.30068 3319.9 75.409 -0.30259 84602 75.409 -0.30259 83575 3.3692 0.0074666 96.623 -0.38836 97.769 44.153 -0.39446 1131.1 1117.5 67320 -392.29 63290 1.2921e+005 66356 -392.30 64113 123.79 123.80 0.88380 1.3046 0.019077 0.048308 0.88381 0.99087 1.0063 25.174 0.94071 13.613 0.028075 0.00000 44244 21904 32568 1.1429e+005 0.071265 1.0000 1167.5 22.493 -2.5076 18.688 1168.2 1.2907 0.83875 23.553 14.772 171.01 25.097 0.51579 0.34290
07-May-2014 11:04:26 70.554 0.19698 3263.2 69.928 0.19824 82592 69.928 0.19824 81646 3.1391 0.044447 96.816 0.32243 97.882 46.912 0.32732 1201.9 1188.4 62420 257.00 61833 1.2301e+005 61533 257.01 62590 125.40 125.91 0.88395 1.3047 0.018961 0.046685 0.88562 0.99113 1.0064 25.020 0.94101 13.527 0.027743 0.00000 44236 21919 32538 1.1428e+005 0.071287 1.0000 1130.2 22.354 -2.6160 18.676 1134.6 1.3172 0.83359 23.557 14.774 171.01 25.097 0.51426 0.34189
07-May-2014 11:05:26 68.126 0.72764 3212.0 67.526 0.73230 81354 67.526 0.73230 80439 3.3273 0.015537 96.657 1.0888 97.904 47.583 1.1052 1229.3 1215.7 60274 949.36 60922 1.2289e+005 59419 949.39 61652 126.30 127.73 0.88402 1.3047 0.018978 0.047961 0.88867 0.99119 1.0064 25.043 0.94090 13.540 0.027590 0.00000 44239 21905 32534 1.1426e+005 0.071253 1.0000 1084.4 22.363 -2.7271 18.672 1086.6 1.2990 0.80648 23.560 14.776 171.02 25.098 0.51251 0.34072
07-May-2014 11:06:26 73.807 0.29753 3122.5 73.163 0.29944 79174 73.163 0.29944 78183 3.5577 -0.017295 96.460 0.39020 97.684 42.461 0.39613 1090.2 1076.7 65304 388.20 59210 1.2384e+005 64379 388.21 60000 127.21 127.79 0.88409 1.3047 0.018975 0.049530 0.88596 0.99128 1.0064 25.039 0.94086 13.537 0.027428 0.00000 44236 21892 32487 1.1422e+005 0.071271 1.0000 1058.4 22.350 -2.8256 18.667 1061.6 1.3103 0.83118 23.562 14.777 171.02 25.099 0.51267 0.34083
07-May-2014 11:07:26 93.988 -1.3411 3111.9 93.169 -1.3498 79330 93.169 -1.3498 78065 4.9507 -0.099113 95.148 -1.3822 97.113 34.759 -1.4036 881.03 867.47 83167 -1749.9 59108 1.4491e+005 81983 -1749.9 60118 127.88 127.88 0.88414 1.3048 0.019009 0.060565 0.88414 0.99130 1.0064 25.084 0.94071 13.562 0.027324 0.00000 44030 21783 32482 1.1386e+005 0.071073 1.0000 1078.3 22.379 -2.9195 18.660 1065.1 1.3312 0.90174 23.564 14.778 171.02 25.099 0.51232 0.34059
07-May-2014 11:08:26 102.20 -0.94223 3363.6 101.27 -0.94828 86657 101.27 -0.94828 85268 4.6044 0.047847 95.348 -0.95063 97.081 33.427 -0.96563 860.57 846.86 90424 -1229.4 64555 1.5399e+005 89114 -1229.4 65671 125.74 125.74 0.88395 1.3047 0.019210 0.059641 0.88395 0.99092 1.0064 25.349 0.94015 13.711 0.027776 0.00000 43824 21785 32368 1.1350e+005 0.070834 1.0000 1227.4 22.611 -2.8074 18.654 1215.9 1.5265 1.0039 23.563 14.778 171.02 25.099 0.51510 0.34244
07-May-2014 11:09:26 156.42 0.89522 3642.6 154.81 0.90089 97230 154.81 0.90089 95039 6.8851 0.036581 93.078 0.54216 95.870 23.473 0.55130 635.03 620.90 1.3834e+005 1167.9 71895 2.1527e+005 1.3623e+005 1168.0 73684 119.43 120.10 0.88335 1.3046 0.019761 0.079695 0.88567 0.98979 1.0064 26.076 0.93869 14.121 0.029174 0.00000 43236 21585 32227 1.1248e+005 0.070139 1.0000 1595.3 23.257 -2.4143 18.647 1556.0 1.8420 1.1490 23.555 14.773 171.02 25.099 0.52268 0.34748
07-May-2014 11:10:26 142.14 0.24154 3931.1 140.57 0.24304 1.0541e+005 140.57 0.24304 1.0341e+005 5.4465 -0.027104 94.581 0.15776 96.509 28.040 0.16048 761.09 746.84 1.2564e+005 315.09 78242 2.0010e+005 1.2370e+005 315.10 79882 113.27 113.50 0.88278 1.3045 0.019934 0.066586 0.88364 0.98901 1.0062 26.304 0.93850 14.251 0.030472 0.00000 43742 21718 32431 1.1337e+005 0.070718 1.0000 1679.4 23.511 -1.7689 18.643 1692.4 2.0042 1.2704 23.539 14.763 171.00 25.096 0.53457 0.35539
07-May-2014 11:11:26 86.003 -0.089080 3783.3 85.100 -0.089632 98868 85.100 -0.089632 97677 3.1329 0.038050 96.829 -0.10534 97.786 44.781 -0.10711 1179.8 1165.8 76022 -116.20 73959 1.4593e+005 74884 -116.20 74925 114.95 115.00 0.88298 1.3045 0.019562 0.047099 0.88315 0.98954 1.0062 25.813 0.93963 13.975 0.029965 0.00000 44230 21919 32538 1.1425e+005 0.071246 1.0000 1449.6 23.102 -1.7540 18.632 1470.0 1.6457 1.0495 23.530 14.757 170.99 25.094 0.53591 0.35627
07-May-2014 11:12:26 60.424 0.52988 3494.4 59.840 0.53319 89159 59.840 0.53319 88340 2.6196 -0.0089087 97.389 0.86075 98.293 59.022 0.87447 1531.5 1517.8 53429 691.24 66908 1.2043e+005 52656 691.26 67567 119.31 120.36 0.88341 1.3045 0.019151 0.041676 0.88704 0.99037 1.0062 25.272 0.94073 13.670 0.028938 0.00000 44471 21968 32573 1.1465e+005 0.071521 1.0000 1233.5 22.621 -2.0308 18.625 1251.1 1.2840 0.80305 23.537 14.761 170.99 25.094 0.52589 0.34962
07-May-2014 11:13:26 48.138 0.27626 3115.4 47.713 0.27800 77741 47.713 0.27800 77103 2.3299 0.019899 97.650 0.63607 98.475 69.622 0.64569 1765.8 1752.4 42581 360.40 58405 1.0228e+005 41985 360.41 58914 123.74 124.59 0.88383 1.3046 0.018755 0.039167 0.88667 0.99117 1.0063 24.749 0.94179 13.375 0.027953 0.00000 44507 21995 32656 1.1480e+005 0.071646 1.0000 1074.8 22.156 -2.3018 18.616 1080.1 1.0975 0.69640 23.548 14.768 171.00 25.095 0.51423 0.34187
07-May-2014 11:14:26 58.674 -0.11911 3069.9 58.187 -0.11987 75844 58.187 -0.11987 75075 2.7960 -0.032435 97.236 -0.22518 98.132 53.071 -0.22847 1318.5 1305.3 51916 -155.40 56864 1.0683e+005 51201 -155.40 57476 127.31 127.50 0.88414 1.3046 0.018531 0.042316 0.88475 0.99170 1.0063 24.453 0.94235 13.209 0.027237 0.00000 44487 21967 32580 1.1468e+005 0.071545 1.0000 1019.2 21.883 -2.5613 18.608 1023.7 1.0808 0.70338 23.558 14.775 171.00 25.096 0.50530 0.33593
07-May-2014 11:15:26 55.771 -0.59218 2981.4 55.337 -0.59597 72832 55.337 -0.59597 72110 2.9797 -0.038940 97.059 -1.0442 98.192 56.681 -1.0593 1380.4 1367.4 49362 -772.62 54620 1.0510e+005 48693 -772.64 55194 131.09 131.09 0.88446 1.3047 0.018328 0.043635 0.88446 0.99223 1.0064 24.184 0.94283 13.058 0.026522 0.00000 44460 21955 32598 1.1460e+005 0.071479 1.0000 958.17 21.631 -2.8430 18.607 963.26 1.1065 0.73642 23.567 14.780 171.01 25.098 0.49921 0.33188
07-May-2014 11:16:26 48.485 -0.22543 2849.7 48.129 -0.22688 68895 48.129 -0.22688 68273 2.3669 0.023259 97.610 -0.44663 98.336 59.535 -0.45292 1443.4 1430.5 42925 -294.13 51717 91539 42351 -294.14 52211 134.49 134.57 0.88473 1.3048 0.018155 0.038966 0.88496 0.99268 1.0064 23.957 0.94324 12.929 0.025907 0.00000 44514 21999 32644 1.1479e+005 0.071536 1.0000 910.53 21.417 -3.0903 18.600 913.87 1.0974 0.71469 23.575 14.785 171.02 25.099 0.49389 0.32834
07-May-2014 11:17:26 45.347 -0.0096438 2723.7 45.029 -0.0097064 65413 45.029 -0.0097064 64834 2.6583 -0.035004 97.377 0.039049 98.366 61.639 0.039555 1491.9 1479.1 40155 -12.584 49114 91458 39623 -12.584 49571 137.07 137.46 0.88493 1.3048 0.018039 0.040634 0.88612 0.99300 1.0065 23.804 0.94350 12.843 0.025461 0.00000 44553 21986 32662 1.1485e+005 0.071570 1.0000 862.39 21.272 -3.2795 18.592 866.03 1.0675 0.68792 23.582 14.790 171.03 25.100 0.48955 0.32545
07-May-2014 11:18:26 68.676 -0.80005 2915.6 68.178 -0.80527 71252 68.178 -0.80527 70363 3.7047 -0.038655 96.334 -1.1436 97.731 43.637 -1.1597 1061.4 1048.3 60816 -1044.0 53290 1.1495e+005 59993 -1044.0 53996 137.05 137.05 0.88491 1.3049 0.018284 0.049892 0.88491 0.99277 1.0065 24.127 0.94268 13.024 0.025551 0.00000 44268 21889 32544 1.1430e+005 0.071254 1.0000 954.95 21.530 -3.4294 18.589 936.43 1.1089 0.74390 23.585 14.792 171.03 25.101 0.48905 0.32512
07-May-2014 11:19:26 104.43 -0.61400 3297.2 103.59 -0.61801 83199 103.59 -0.61801 81808 5.2356 0.023486 94.741 -0.64433 96.958 32.089 -0.65370 809.68 796.28 92463 -801.20 61932 1.5962e+005 91154 -801.22 63050 133.74 133.77 0.88461 1.3049 0.018795 0.064425 0.88471 0.99201 1.0065 24.801 0.94112 13.402 0.026260 0.00000 43719 21739 32385 1.1337e+005 0.070706 1.0000 1213.3 22.096 -3.4063 18.586 1181.0 1.4054 0.91475 23.583 14.790 171.04 25.102 0.49738 0.33066
07-May-2014 11:20:26 176.88 0.52310 3729.5 175.14 0.52646 99218 175.14 0.52646 96753 7.5168 0.014945 92.468 0.28437 95.466 21.357 0.28905 574.17 560.12 1.5650e+005 682.51 73168 2.2857e+005 1.5412e+005 682.53 75190 123.36 123.73 0.88369 1.3047 0.019655 0.084808 0.88492 0.99026 1.0064 25.937 0.93881 14.042 0.028399 0.00000 43115 21537 32173 1.1219e+005 0.069987 1.0000 1691.3 23.102 -2.7973 18.581 1657.9 1.9139 1.2036 23.570 14.782 171.04 25.101 0.51397 0.34169
07-May-2014 11:21:26 114.35 -0.00055608 3933.7 113.16 -0.00055400 1.0332e+005 113.16 -0.00055400 1.0173e+005 4.1793 -0.012082 95.833 -0.014560 97.184 35.882 -0.014781 949.95 935.95 1.0111e+005 -0.71822 77004 1.7246e+005 99577 -0.71825 78300 116.59 116.72 0.88312 1.3045 0.019596 0.055532 0.88358 0.98968 1.0063 25.859 0.93941 14.000 0.029652 0.00000 44050 21829 32510 1.1394e+005 0.071095 1.0000 1598.1 23.118 -1.9776 18.572 1630.5 1.9932 1.2694 23.548 14.769 171.02 25.098 0.52972 0.35216
07-May-2014 11:22:26 51.679 -0.15373 3471.1 51.196 -0.15469 87527 51.196 -0.15469 86833 2.1387 0.031073 97.830 -0.24208 98.560 72.486 -0.24595 1835.3 1821.8 45704 -200.54 65772 1.1014e+005 45050 -200.55 66330 121.15 121.20 0.88359 1.3045 0.018946 0.037836 0.88378 0.99074 1.0063 25.001 0.94130 13.517 0.028507 0.00000 44530 22009 32659 1.1483e+005 0.071608 1.0000 1219.6 22.385 -2.1200 18.570 1245.3 1.4021 0.90510 23.542 14.764 171.00 25.095 0.52460 0.34875
07-May-2014 11:23:26 43.479 0.77328 3034.9 43.110 0.77816 74980 43.110 0.77816 74409 2.0812 0.034956 97.884 1.7804 98.563 69.907 1.8064 1773.6 1760.3 38466 1008.8 56367 94723 37935 1008.8 56822 125.71 128.04 0.88401 1.3046 0.018579 0.037039 0.89155 0.99152 1.0063 24.516 0.94227 13.244 0.027532 0.00000 44547 22020 32659 1.1489e+005 0.071689 1.0000 1023.5 21.950 -2.4137 18.569 1034.0 1.0684 0.65547 23.553 14.771 171.00 25.095 0.50953 0.33874
07-May-2014 11:24:26 42.215 1.1316 2892.4 41.874 1.1388 70957 41.874 1.1388 70407 2.2034 0.071209 97.725 2.7415 98.530 70.668 2.7803 1798.9 1785.8 37356 1476.4 53336 92196 36847 1476.4 53773 128.71 132.42 0.88426 1.3047 0.018447 0.038441 0.89591 0.99191 1.0064 24.342 0.94255 13.146 0.026964 0.00000 44448 22003 32655 1.1476e+005 0.071557 1.0000 946.43 21.780 -2.6625 18.563 948.14 1.0705 0.64352 23.563 14.778 171.01 25.097 0.50104 0.33309
07-May-2014 11:25:26 55.877 0.96344 2938.1 55.433 0.96961 72394 55.433 0.96961 71664 3.0136 0.0025708 96.984 1.6811 98.104 52.239 1.7050 1319.4 1306.2 49454 1257.0 54282 1.0519e+005 48778 1257.1 54862 130.79 133.07 0.88442 1.3047 0.018484 0.044613 0.89153 0.99205 1.0064 24.391 0.94232 13.173 0.026633 0.00000 44369 21940 32618 1.1453e+005 0.071411 1.0000 938.86 21.799 -2.9081 18.563 940.59 1.1574 0.71297 23.569 14.781 171.02 25.098 0.49877 0.33159
07-May-2014 11:26:26 61.947 0.37946 2949.7 61.463 0.38191 72902 61.463 0.38191 72091 3.4336 -0.0028385 96.569 0.63185 97.936 48.729 0.64087 1221.0 1207.8 54835 495.11 54603 1.1305e+005 54084 495.13 55247 132.73 133.59 0.88456 1.3048 0.018520 0.048221 0.88724 0.99219 1.0065 24.439 0.94210 13.200 0.026327 0.00000 44265 21903 32564 1.1433e+005 0.071248 1.0000 947.14 21.818 -3.1342 18.568 943.79 1.2197 0.77023 23.573 14.784 171.02 25.099 0.49941 0.33201
07-May-2014 11:27:26 75.697 0.11646 2993.4 75.108 0.11721 74427 75.108 0.11721 73432 3.9453 0.027319 96.027 0.16207 97.532 39.709 0.16440 996.70 983.45 67014 151.96 55611 1.2329e+005 66091 151.96 56403 133.87 134.15 0.88464 1.3048 0.018590 0.053110 0.88552 0.99222 1.0065 24.531 0.94180 13.251 0.026166 0.00000 44067 21856 32527 1.1402e+005 0.071107 1.0000 973.96 21.881 -3.2955 18.565 968.31 1.3298 0.84486 23.576 14.786 171.03 25.100 0.50071 0.33288
07-May-2014 11:28:26 103.85 0.47662 3186.6 102.98 0.47973 81192 102.98 0.47973 79796 5.3061 0.00048076 94.693 0.45268 96.839 31.042 0.45945 800.23 786.70 91924 621.93 60412 1.5382e+005 90616 621.94 61529 131.80 132.41 0.88445 1.3049 0.018973 0.064902 0.88637 0.99168 1.0065 25.036 0.94062 13.534 0.026641 0.00000 43745 21734 32396 1.1340e+005 0.070769 1.0000 1120.9 22.302 -3.3147 18.557 1110.4 1.5426 0.96739 23.577 14.786 171.04 25.101 0.50500 0.33573
07-May-2014 11:29:26 121.47 0.77344 3377.5 120.35 0.77844 87971 120.35 0.77844 86304 5.8661 0.090688 94.043 0.61271 96.524 28.370 0.62231 748.58 734.76 1.0749e+005 1009.2 65322 1.7956e+005 1.0591e+005 1009.2 66667 127.16 127.97 0.88404 1.3048 0.019358 0.071243 0.88665 0.99090 1.0065 25.544 0.93958 13.820 0.027578 0.00000 43411 21667 32330 1.1287e+005 0.070391 1.0000 1307.0 22.751 -3.0523 18.549 1275.8 1.7855 1.1100 23.570 14.782 171.04 25.101 0.51459 0.34210
07-May-2014 11:30:26 191.54 0.99636 3677.3 189.49 1.0027 1.0020e+005 189.49 1.0027 97475 8.2546 -0.041698 91.787 0.52518 95.026 19.231 0.53408 532.14 517.78 1.6938e+005 1299.9 73700 2.4215e+005 1.6674e+005 1300.0 75932 117.58 118.22 0.88315 1.3047 0.020083 0.090802 0.88537 0.98930 1.0064 26.501 0.93773 14.360 0.029666 0.00000 43025 21481 32168 1.1206e+005 0.069886 1.0000 1722.1 23.615 -2.3857 18.549 1695.3 2.1480 1.3397 23.555 14.773 171.03 25.100 0.52855 0.35138
07-May-2014 11:31:26 163.27 -0.57619 3967.3 161.39 -0.57974 1.0807e+005 161.39 -0.57974 1.0573e+005 6.2919 -0.033402 93.741 -0.35123 96.054 25.217 -0.35761 691.67 677.22 1.4429e+005 -751.59 79976 2.2427e+005 1.4202e+005 -751.61 81895 110.77 110.81 0.88251 1.3044 0.020199 0.074037 0.88266 0.98849 1.0062 26.654 0.93779 14.449 0.031117 0.00000 43523 21646 32343 1.1297e+005 0.070448 1.0000 1805.5 23.820 -1.6083 18.552 1811.5 2.2355 1.4473 23.534 14.760 171.00 25.096 0.54222 0.36047
07-May-2014 11:32:26 93.716 -0.072359 3837.8 92.689 -0.072798 1.0158e+005 92.689 -0.072798 1.0027e+005 3.2987 0.10077 96.601 -0.049984 97.621 41.326 -0.050983 1104.7 1090.5 82816 -94.377 75919 1.5311e+005 81561 -94.379 76983 112.50 112.65 0.88273 1.3044 0.019793 0.049553 0.88327 0.98907 1.0062 26.118 0.93902 14.147 0.030568 0.00000 44055 21887 32530 1.1410e+005 0.071175 1.0000 1450.2 23.375 -1.5871 18.552 1483.3 1.7844 1.1340 23.523 14.753 170.98 25.093 0.54280 0.36086
07-May-2014 11:33:26 64.985 3.0486 3360.4 64.344 3.0677 86414 64.344 3.0677 85528 2.6884 0.31839 96.993 4.4059 98.013 50.064 4.4734 1358.8 1345.0 57452 3977.0 64777 1.2552e+005 56619 3977.1 65487 118.26 123.87 0.88331 1.3045 0.019286 0.046607 0.90191 0.99014 1.0062 25.448 0.94034 13.769 0.029195 0.00000 43816 21908 32571 1.1384e+005 0.071019 1.0000 1156.4 22.774 -1.9883 18.563 1176.4 1.5422 0.85363 23.531 14.758 170.98 25.093 0.53115 0.35311
07-May-2014 11:34:26 68.322 7.4639 3121.4 67.679 7.5110 79815 67.679 7.5110 78890 3.2992 0.49557 96.205 9.9047 97.630 41.527 10.046 1190.3 1176.6 60417 9737.4 59749 1.2965e+005 59553 9737.6 60486 121.64 135.24 0.88361 1.3046 0.019153 0.054043 0.92535 0.99059 1.0063 25.273 0.94058 13.670 0.028501 0.00000 43312 21824 32502 1.1320e+005 0.070725 1.0000 1035.9 22.596 -2.3066 18.562 1039.0 1.8110 0.86910 23.544 14.766 171.00 25.095 0.52055 0.34606
07-May-2014 11:35:26 71.550 11.520 3104.8 70.881 11.594 79889 70.881 11.594 78914 3.8168 0.71413 95.469 13.803 97.396 38.056 13.991 1145.3 1131.5 63282 15030 59765 1.4040e+005 62371 15030 60542 123.36 143.40 0.88375 1.3047 0.019261 0.061436 0.94187 0.99065 1.0064 25.417 0.94012 13.750 0.028226 0.00000 42764 21738 32479 1.1250e+005 0.070350 1.0000 1040.3 22.691 -2.5716 18.559 1038.0 2.2476 0.97089 23.551 14.770 171.01 25.097 0.51811 0.34444
07-May-2014 11:36:26 72.107 14.257 3135.5 71.435 14.349 81165 71.435 14.349 80176 3.7538 0.86862 95.378 16.524 97.320 36.496 16.742 1142.5 1128.7 63784 18602 60721 1.4241e+005 62859 18603 61509 125.02 150.10 0.88387 1.3047 0.019378 0.062994 0.95344 0.99069 1.0064 25.570 0.93963 13.835 0.027968 0.00000 42484 21717 32455 1.1214e+005 0.070118 1.0000 1055.1 22.794 -2.8295 18.557 1052.8 2.6712 1.0765 23.555 14.773 171.02 25.098 0.52113 0.34645
07-May-2014 11:37:26 77.544 17.037 3154.3 76.824 17.147 82093 76.824 17.147 81023 4.4787 0.83073 94.691 18.029 97.093 34.185 18.263 1094.8 1080.9 68604 22230 61358 1.5434e+005 67601 22231 62212 126.40 154.58 0.88397 1.3048 0.019465 0.068861 0.95985 0.99074 1.0065 25.685 0.93926 13.899 0.027746 0.00000 42367 21658 32411 1.1193e+005 0.069969 1.0000 1097.8 22.870 -3.0363 18.558 1088.8 2.8877 1.1236 23.558 14.775 171.03 25.100 0.52373 0.34818
07-May-2014 11:38:26 95.177 15.373 3267.7 94.294 15.473 85579 94.294 15.473 84262 5.4232 0.51073 94.066 13.918 96.728 29.639 14.108 910.49 896.53 84213 20060 63799 1.6913e+005 82973 20060 64854 127.00 147.86 0.88401 1.3048 0.019542 0.072988 0.94261 0.99072 1.0065 25.786 0.93897 13.956 0.027663 0.00000 42724 21633 32388 1.1222e+005 0.070109 1.0000 1184.7 22.944 -3.1489 18.557 1179.9 2.8662 1.2157 23.560 14.776 171.03 25.101 0.52632 0.34990
07-May-2014 11:39:26 100.73 10.395 3337.0 99.793 10.463 87373 99.793 10.463 85981 5.1223 0.49296 94.385 9.3610 96.777 30.178 9.4958 879.91 865.96 89127 13564 65096 1.6891e+005 87813 13565 66214 127.11 140.42 0.88402 1.3048 0.019525 0.070143 0.92343 0.99074 1.0065 25.765 0.93902 13.943 0.027638 0.00000 42836 21661 32340 1.1231e+005 0.070151 1.0000 1226.3 22.925 -3.1507 18.560 1213.3 2.6309 1.2339 23.561 14.777 171.04 25.101 0.52772 0.35083
07-May-2014 11:40:26 131.47 9.7916 3550.5 130.18 9.8550 94668 130.18 9.8550 92825 6.2244 0.28217 93.493 6.9522 96.175 25.169 7.0581 728.40 714.24 1.1632e+005 12776 70247 1.9818e+005 1.1456e+005 12777 71742 124.21 133.64 0.88375 1.3048 0.019811 0.077214 0.91303 0.99020 1.0065 26.142 0.93823 14.156 0.028266 0.00000 42940 21599 32315 1.1232e+005 0.070158 1.0000 1465.9 23.254 -3.0017 18.561 1445.8 2.5151 1.2664 23.559 14.775 171.04 25.101 0.52976 0.35219
07-May-2014 11:41:26 199.36 7.1608 3872.4 197.09 7.2065 1.0768e+005 197.09 7.2065 1.0479e+005 8.6602 0.044373 91.295 3.5520 94.942 18.929 3.6126 551.72 537.04 1.7627e+005 9342.6 79214 2.6706e+005 1.7343e+005 9342.9 81606 115.60 119.98 0.88291 1.3047 0.020504 0.095777 0.89792 0.98869 1.0064 27.056 0.93646 14.673 0.030231 0.00000 42748 21426 32123 1.1166e+005 0.069708 1.0000 1925.0 24.075 -2.3947 18.562 1887.9 2.5625 1.4319 23.548 14.769 171.03 25.100 0.53999 0.35899
07-May-2014 11:42:26 118.79 1.4247 4032.4 117.40 1.4336 1.0990e+005 117.40 1.4336 1.0819e+005 4.2073 0.11200 95.681 1.1352 97.112 35.029 1.1555 974.06 959.51 1.0497e+005 1858.5 81886 1.8613e+005 1.0331e+005 1858.6 83287 111.02 112.31 0.88252 1.3045 0.020330 0.058044 0.88731 0.98839 1.0062 26.827 0.93734 14.546 0.031113 0.00000 43782 21798 32452 1.1360e+005 0.070856 1.0000 1695.7 23.953 -1.7244 18.559 1735.7 2.2763 1.3859 23.529 14.757 171.01 25.097 0.55177 0.36682
07-May-2014 11:43:26 81.942 3.3881 3743.7 81.057 3.4093 99609 81.057 3.4093 98453 2.9471 0.34724 96.706 4.0863 97.772 44.681 4.1524 1252.9 1238.7 72428 4419.9 74552 1.4793e+005 71326 4420.0 75486 115.24 120.33 0.88296 1.3045 0.019924 0.049820 0.90024 0.98923 1.0063 26.291 0.93840 14.243 0.030062 0.00000 43665 21872 32496 1.1361e+005 0.070908 1.0000 1399.8 23.477 -2.0121 18.554 1419.9 1.8075 1.0015 23.525 14.754 170.99 25.095 0.54694 0.36361
07-May-2014 11:44:26 69.013 7.2504 3364.1 68.330 7.2963 87587 68.330 7.2963 86635 3.3231 0.30525 96.372 9.5161 97.784 44.174 9.6568 1283.5 1269.6 61024 9459.0 65613 1.3714e+005 60127 9459.3 66376 120.21 133.04 0.88345 1.3046 0.019514 0.052147 0.92357 0.99011 1.0063 25.750 0.93946 13.938 0.028917 0.00000 43666 21852 32528 1.1362e+005 0.070934 1.0000 1186.3 22.990 -2.3609 18.559 1197.5 1.8008 0.87987 23.537 14.761 171.00 25.096 0.53497 0.35565
